Country Code,Latitude,Longitude,Temperature,Humidity,Cloudiness,Wind Speed
US,30.736,-79.773,79.07,83.0,40.0,5.82
US,43.952,-104.067,75.9,44.0,20.0,5.37
US,40.89,-109.805,74.46,17.0,1.0,28.86
US,38.928,-84.959,78.75,88.0,40.0,3.36
US,41.435,-92.999,75.33,69.0,1.0,5.55
US,40.782,-72.067,68.65,100.0,90.0,5.82
US,42.122,-83.612,72.81,73.0,1.0,8.05
US,34.078,-122.516,69.69,36.0,1.0,18.34
US,45.798,-111.008,73.42,35.0,1.0,9.17
US,47.344,-121.627,67.53,60.0,75.0,10.29
US,37.273,-96.649,77.16,78.0,90.0,11.41
US,47.712,-117.281,70.61,26.0,20.0,12.75
US,45.41,-96.593,70.92,78.0,1.0,5.73
US,31.58,-88.227,82.49,78.0,1.0,3.36
US,35.589,-76.71,78.96,83.0,1.0,4.7
US,32.39,-103.637,90.81,18.0,40.0,9.17
US,35.209,-81.115,81.09,74.0,1.0,4.59
US,35.613,-114.37,106.0,2.0,5.0,13.87
US,39.159,-89.486,76.3,94.0,40.0,6.93
US,35.727,-93.718,81.86,65.0,1.0,11.41
US,35.546,-72.603,78.39,83.0,75.0,6.93
US,37.899,-81.461,73.56,60.0,1.0,3.36
US,39.481,-110.054,84.04,10.0,1.0,18.34
US,33.069,-87.256,87.21,30.0,1.0,9.17
US,40.134,-112.357,85.19,23.0,1.0,9.17
US,43.776,-107.054,78.96,26.0,1.0,6.93
US,33.927,-89.3,80.35,61.0,1.0,3.85
US,32.154,-97.675,93.15,44.0,1.0,12.75
US,28.504,-80.449,79.47,78.0,75.0,4.7
US,30.863,-81.179,77.65,88.0,90.0,16.11
US,44.103,-103.586,76.12,44.0,1.0,3.36
US,40.406,-75.635,75.49,78.0,75.0,4.7
US,47.358,-101.399,76.71,57.0,1.0,9.17
US,39.965,-103.236,77.97,47.0,1.0,10.29
US,38.411,-84.105,79.57,88.0,1.0,3.67
US,36.491,-71.996,76.03,88.0,90.0,8.05
US,32.494,-81.101,82.29,79.0,40.0,9.17
US,27.295,-81.758,76.96,83.0,40.0,8.05
US,39.574,-76.631,77.68,78.0,22.0,1.36
US,32.198,-110.977,98.01,20.0,75.0,11.41
US,39.095,-79.081,69.33,83.0,1.0,8.05
US,43.111,-107.399,77.02,12.0,1.0,21.92
US,44.625,-69.52,82.35,60.0,1.0,14.99
US,48.16,-118.117,76.59,43.0,90.0,8.05
US,43.607,-70.737,64.85,93.0,90.0,5.82
US,40.838,-103.465,78.58,78.0,20.0,4.7
US,46.036,-110.695,86.02,66.0,1.0,4.7
US,44.094,-100.383,78.37,57.0,1.0,9.17
US,31.647,-100.847,97.32,27.0,39.0,10.27
US,38.387,-123.063,72.7,60.0,1.0,5.82
US,46.271,-91.671,77.23,36.0,75.0,24.16
US,37.223,-78.43,72.16,60.0,1.0,5.82
US,42.884,-70.808,81.19,94.0,40.0,2.82
US,35.12,-107.011,89.33,11.0,40.0,6.93
US,41.215,-70.807,68.13,88.0,75.0,5.82
US,44.636,-106.702,80.55,23.0,75.0,6.93
US,45.928,-93.416,74.07,60.0,1.0,6.08
US,31.198,-82.427,79.07,83.0,75.0,5.82
US,45.09,-92.394,73.58,49.0,1.0,8.12
US,43.059,-75.298,68.63,94.0,90.0,6.93
US,34.461,-101.839,91.27,22.0,1.0,13.87
US,40.243,-124.65,65.89,63.0,1.0,16.11
US,40.804,-90.859,76.41,78.0,75.0,3.36
US,40.509,-81.283,70.65,88.0,1.0,3.36
US,32.35,-80.123,75.27,69.0,20.0,3.36
US,36.706,-87.859,80.2,65.0,1.0,3.02
US,38.395,-87.052,81.95,73.0,1.0,3.78
US,42.872,-124.68,70.61,68.0,1.0,21.92
US,30.14,-79.409,78.53,83.0,75.0,4.7
US,39.316,-93.541,76.95,88.0,1.0,4.7
US,39.873,-97.03,76.57,83.0,1.0,5.82
US,37.055,-121.412,76.17,68.0,1.0,10.29
US,38.989,-92.163,76.15,78.0,1.0,4.7
US,33.746,-118.858,81.61,45.0,1.0,6.93
US,36.707,-85.859,78.62,69.0,1.0,2.77
US,32.499,-111.9,104.47,16.0,1.0,9.17
US,40.915,-83.973,73.9,78.0,75.0,3.36
US,26.718,-96.04,85.28,79.0,1.0,11.41
US,35.068,-78.053,76.75,94.0,40.0,3.36
US,34.585,-90.551,83.05,89.0,0.0,4.74
US,44.753,-92.08,71.22,68.0,1.0,6.29
US,42.94,-74.614,68.61,100.0,40.0,3.36
US,33.685,-112.359,105.04,17.0,1.0,9.17
US,38.094,-123.335,78.76,44.0,1.0,6.93
US,38.306,-95.876,79.77,83.0,1.0,5.82
US,40.836,-116.104,85.62,15.0,1.0,18.34
US,44.337,-118.147,79.18,30.0,1.0,9.17
US,46.481,-95.491,78.87,74.0,40.0,5.82
US,43.844,-70.429,66.61,93.0,90.0,5.82
US,38.183,-91.607,74.91,83.0,1.0,4.7
US,45.701,-105.49,78.96,21.0,90.0,12.75
US,29.525,-92.945,85.6,79.0,1.0,3.36
US,26.553,-82.29,80.01,19.0,20.0,20.8
US,35.798,-99.306,95.0,30.0,1.0,13.87
US,32.222,-107.356,89.85,15.0,1.0,17.22
US,32.781,-117.955,72.63,73.0,1.0,8.05
US,38.371,-101.704,73.53,94.0,75.0,9.17
US,45.023,-116.669,86.41,13.0,1.0,9.86
US,33.04,-110.135,95.29,7.0,1.0,11.41
US,32.779,-86.865,103.78,11.0,1.0,6.93
US,30.959,-121.494,76.66,77.0,1.0,12.75
US,35.053,-83.385,76.66,69.0,1.0,2.44
US,33.778,-91.244,78.89,94.0,40.0,4.7
US,42.423,-112.218,82.89,17.0,1.0,13.6
US,28.484,-83.753,76.89,83.0,75.0,4.7
US,33.433,-78.651,76.84,78.0,90.0,6.93
US,42.272,-94.621,74.26,64.0,1.0,4.7
